Patient,NFYA,MTREX,HSPA5,HERPUD1,ALDH18A1,PDIA5,MTHFD2,WIPI1,EXOSC5,CNOT4,NOP14,KHSRP,FUS,KDELR3,ARFGAP1,DNAJC3,SLC7A5,POP4,FKBP14,GOSR2,CCL2,WFS1,EXOC2,VEGFA,HSPA9,CNOT6,TARS,STC2,RRP9,EIF4G1,SPCS1,SLC1A4,ZBTB17,ATF6,SERP1,NFYB,EXOSC9,SSR1,DNAJB9,CHAC1,SPCS3,LSM4,EXOSC2,DKC1,EIF2S1,EDEM1,PSAT1,TUBB2A,PREB,SEC31A,DNAJA4,SEC11A,PARN,EIF4A3,PDIA6,SRPRB,SLC30A5,NHP2,IGFBP1,HYOU1,EIF4E,BAG3,CEBPG,CXXC1,EIF4A2,TATDN2,ATP6V0D1,SHC1,ATF3,RPS14,YWHAZ,NOLC1,HSP90B1,EEF2,DDIT4,KIF5B,EXOSC10,EIF2AK3,CEBPB,DCP2,NABP1,YIF1A,LSM1,BANF1,IMP3,DDX10,ERN1,EXOSC4,CALR,GEMIN4,NPM1,SRPRA,TSPYL2,IFIT1,EIF4EBP1,H2AFX,IARS,ERO1A,SDAD1,TTC37,DCTN1,DCP1A,Status
GSM1859110,7.4825932386642195,10.1854541818077,11.9773224767018,12.0559138738881,6.6558797227858495,6.61024978681967,9.18518939302718,9.29791989712421,6.97038795151556,5.84720980875023,9.83759600382952,9.278995725294019,10.0855599777704,3.66097372304012,8.314034992918481,8.99273931187905,8.73044801364179,10.272069777653499,3.7185156620923103,7.86853818244468,5.39970364076403,7.5730400594752405,9.00567620728109,7.34214735333019,10.936800715987198,11.415516221498999,10.5859951763465,4.3750526941972,7.445294008915429,8.92418277908838,12.4348975102658,8.63809765321241,7.83141510102185,8.960799669705,11.9938996156059,7.59708607048726,10.856557927721699,11.807824137288199,7.811794286842099,5.42284608965917,12.159053109565999,11.256543284802499,4.39060415560629,9.547587574954699,9.83737530010814,10.7285239872466,5.0061703936255,10.1895924330278,9.76267403050662,10.8638057578654,6.273623993762519,11.808826004251301,8.371129060530901,11.424512359372999,9.91958880917547,10.0133815387439,9.507021494691731,11.051246291264,2.4017979897801,8.01944825008771,7.44146220305131,7.3322723008131305,9.88740508683872,8.39617004615057,12.2686021237709,10.126874906023302,11.825389786506099,10.8298153423596,5.53899337293265,4.04889145913683,8.03224581233619,11.2339292396338,9.29224316573259,12.955492076682901,12.239525277265,7.1301616099057,10.560225363206301,7.445374312280389,12.7905774614479,11.695899366417699,7.44203582410378,8.90940030461932,9.7883723914696,10.8403110385477,10.734726593542101,7.37054278351909,5.43502944327726,7.44270014474915,9.81862142054158,6.64180889450513,10.049570598965,11.635992598159302,8.965580175482721,9.81510873613052,9.32448871365446,6.08746713332091,11.0796183155693,10.122545717750599,10.4773979169404,10.1579170344181,9.04014172039972,10.8111180358629,1
GSM1859079,7.695577773819999,9.56880628281791,12.0399260567182,11.934215537450099,6.3663580951403205,7.23189937805223,9.07610824851624,9.31090883823052,7.16478848395913,5.7152954260663495,10.164945855448199,9.50695127285855,10.1400782957793,4.23842819673841,8.128692691597319,8.942871580045269,9.51042325603603,10.610625305968199,3.8034763310413098,7.723239649908449,5.402857173757809,7.98681000899857,8.87454436198556,7.36717917206257,10.8519464771068,11.3319852595155,10.7861518148912,4.61035534919416,7.1097576208324895,9.377326945034321,12.569006385382199,8.899853904085939,7.77304846773511,9.657641554817161,11.526070033489,6.35744425018861,10.6967946185918,11.855706603280302,8.33467897340084,5.17430042528957,12.139025507230999,11.5369669398117,4.48751893069657,9.41543699565776,9.888585316203141,10.860634305413198,4.58661097186087,7.3095708515402995,10.000191919491199,11.132590892074498,5.80747934689857,11.4730051351798,9.1196939115668,11.3624113811619,10.026990888680698,10.1261802906916,9.78125557086126,10.4869100756457,2.24959310157785,8.04324093208497,6.89514147327211,7.5374741330758095,9.54721400530075,7.96151129996816,12.009691701072303,10.577898997426301,11.564723810658501,11.2186623017384,5.44136441680539,3.35056977758671,8.58656937666174,11.2620748136698,9.09653723432511,12.6137957816383,12.442626544460099,6.621054095273941,10.516705085035401,8.067628955563741,13.0055340956685,11.342762198066499,8.05886202589076,8.653575046422981,9.61583041033748,10.9229255718639,10.678911772073999,7.139298196849309,5.39629699606099,7.27404511482836,9.90635529399557,6.47429276835464,9.961993274725119,11.6054276047385,8.97200564280103,9.47652202026368,8.83718832963526,5.9075219171220805,11.163894486046601,10.6106625490299,10.220191440309199,9.86879895603908,8.66153584920932,10.710037962197198,0
GSM1859092,7.07299290836383,9.65511613323254,12.0067687465184,12.1776581536677,7.023853228307461,7.38673803941364,8.87902885489725,9.53269861845109,6.9705392572753295,5.686366171443661,10.084646659513199,9.6447271082661,9.822327447945,3.75081153238294,8.31646708100106,8.4324533610663,8.76157187264676,10.4919656802552,3.6786039727655298,8.14966209403389,6.05172512042326,7.95466549955765,9.20771702413002,7.66166387508183,10.7403990648102,11.6192861839921,10.646282072699199,4.442448596883571,7.18394871467704,9.308735276081071,12.6097658288909,9.37170258712918,8.05075632870633,9.23632890670849,11.4881194969401,6.43958438440717,11.079689515893099,11.7908595517943,8.04996354081503,5.04454904735566,12.1213721701388,11.4050248436472,4.33898520239908,9.19946932845913,9.844549193183061,11.089974081003401,4.8659591344924005,10.2410739836606,10.3414526358294,11.1386238026189,5.421274536223541,11.2874803653415,9.18697990337465,11.638235851816098,9.86020737931052,9.98433955401485,9.371089822913259,10.8668882353861,2.32413910821832,8.45756675792769,7.155020377697361,7.70618728221106,9.683465574253141,8.44647278524856,12.2930316648262,10.7021356990998,11.3775688893649,11.2279178155063,5.97665912054664,3.58115869546012,8.66764159860726,11.543635234744,9.25789931552885,12.7809776532588,12.1441594001315,6.961275653818481,10.8116615263696,8.09726849755922,12.556188807670601,11.4538978377715,7.28320421832789,8.7480284599435,9.10260530880774,10.975653549777801,10.908846491145502,7.79500187700067,4.96382818773443,7.4393021576403795,10.074102074183099,7.127030322897179,9.369077934729109,12.0244522171542,9.241300495882712,9.004181865235589,8.7682092907421,5.77081888535208,11.0652716750247,10.1470435252758,10.5864126620014,9.79486883090426,9.48910116852832,10.7688133901349,1
GSM1859137,7.781366169497369,9.5400027939027,11.6709231792102,12.2019858197808,6.946673147832941,6.698200864454809,9.18833576518399,9.29077904604835,7.308446506061079,6.513779776585901,9.766021385565539,9.52277299343351,10.2645222014892,3.96518801172436,8.401309534853459,9.113802400432288,8.56586206089517,10.3341813643204,3.65074978142028,8.109676207255669,5.39711531121987,7.1952151628063,9.02480482200931,7.715408058598991,10.632423937007001,10.8830507958848,10.574541825977,4.55505911193161,7.648143820452661,9.19337186855702,12.5260551592592,8.57614725960246,8.06447479183535,9.17077632211806,11.9221740028541,6.509402778225519,10.6158008724675,11.6761819735371,7.5084308675987,5.05534611881809,11.999222555713501,11.5363004488689,4.655265096829241,9.55970398443886,9.72697278973661,10.7692790928659,5.08434424664963,7.2661493712375,9.966877198521631,11.044606335214699,5.78151156795874,11.751000287795902,9.074896251724962,11.4448311303191,9.96324802880535,9.8944724053546,9.6689294787151,11.093049974767402,2.3752997262226603,8.239285807967489,6.66504431236549,6.92001809806099,9.48166333983959,8.58994992776394,12.056298396149499,10.5818723671847,11.9781710715209,10.887915613107701,5.264914952591741,3.77766497598238,8.41046845799065,10.867540845875,9.284365978366528,12.993563857388198,12.2159501714884,6.8496804574812105,10.5543564013534,7.62313744318221,13.107232876169999,11.432951363651302,7.268534401950389,8.98194465280083,9.940089771715,11.4452829378216,10.715604909363499,6.972322855060019,5.2897310360633,7.44118681007358,9.54063070273186,7.016622195492509,9.56625534282312,11.642612538352802,9.275396202760811,9.239021306935141,9.22792682581848,5.93413344656209,10.787933158397601,9.846180615338119,10.1585666451274,9.130684961094891,9.52565487749799,10.869521563322598,1
GSM1859105,7.35031518925366,9.64989631958061,11.6698347628123,11.954335789249301,6.8830351638880005,6.27483534052118,9.32180526307806,9.282474944644491,6.69289279686055,5.5189643996282,9.57468855672204,9.54958680662765,9.90646814960377,4.20710581814893,7.877413766911559,8.40393768656821,8.65941740900438,10.193885506798301,3.23814842615766,7.8308495837509,6.26253975795523,7.61720979842409,8.672261704847731,7.4610875222051,10.505780398954,11.681748944424,10.6914846019737,4.73549490814365,6.85019307031031,9.32389089186101,12.594625209135598,8.41142784995076,7.51842176145206,9.36920719802319,11.3809882409217,6.6943174130517695,10.892205048487401,12.0190362906829,8.29437834688846,5.4258593523782,12.4166143238339,11.302973161714599,4.37773788388045,9.11737924314791,9.692634638187421,11.380909538919802,5.133225558570469,10.5003158929579,9.41280932973277,10.8674794890239,6.263632126318259,11.565280901509302,8.86818124463149,11.1682760160144,9.88755579337335,10.1512743319552,9.933065157355431,10.3275841145023,2.12385472240137,8.057203674721839,7.864073034520611,7.74875818084296,9.443075962867,7.32366651040453,12.2305656910056,10.189546990999801,11.3531783458374,10.8735593648781,5.79599317907138,3.90347202426558,8.633929589961081,11.4035641056616,9.06759818129811,12.6820910662556,11.969183029159401,7.31831571959236,10.109516846939,8.475861218836759,12.6877523086181,12.021802421497,8.20428598351902,8.18161278022614,9.73761939740457,10.6029775189284,10.3131352647974,6.501002714189731,4.54325426838418,7.32334942130298,10.8148994472642,6.4892699575178305,9.88284952037203,11.7217661818204,9.018901888719869,10.382006921592598,7.971421118784519,6.27327127741814,10.9230062950655,10.707230619463001,10.5197203729966,10.2904872743935,8.78545401776235,10.3612616728418,1
GSM1859109,7.297391983239269,9.49295437835772,11.788868150116802,11.698722414003802,6.312707184100731,6.98277302153589,9.135102898496491,8.68802244270761,7.55157617269038,5.12096854688575,10.319155198168401,9.52183280357566,9.51506164386184,3.7905489162131,9.0761048996565,8.65790892782159,9.493665213269859,9.89450276805036,3.63621364021721,8.09400949763149,5.45823734216961,8.813983276930001,8.897329547891461,7.359586415280969,9.62162698190114,10.666924310414199,10.2165059715128,4.4293592401469,7.94435475642796,9.5654250248073,12.352120106117198,9.69121405463061,8.46531654211361,9.326314762976919,12.062846204060099,5.80822274801023,9.451174212108311,11.328874708325401,7.90133618874303,5.240418683836361,12.268547467753999,11.5631978798993,4.9631083933930995,8.26415537346045,9.34965231444642,10.230876027839699,4.5445050083974,10.4271250721881,10.2334780253935,11.493662363262999,5.91409709854774,10.411061869613599,8.26380534645099,11.2620165058886,9.69380149038102,9.58191096386709,9.58263779044723,11.1423771150634,2.4192332077198198,9.02236725033991,6.69536865723246,8.02285224226811,9.543719604040769,9.25399145621346,11.6476162353122,10.695021625901301,11.777493310134401,11.4855668252889,5.570614655313849,4.00518705237114,8.23699071260866,10.842360155094301,9.191807718432269,13.170379628020699,12.0912430973896,6.78470068546504,10.7478798815285,7.91556109261205,13.106494431779199,11.441046938362598,6.430258746346331,9.61838512999649,9.90578017369955,11.004372435448802,10.7747957202652,6.53074062774173,5.7407185518752994,8.09352941039469,9.94111526435766,7.51261065544878,9.53872830974036,12.044929516466201,9.46299554058368,8.7861437533773,9.79539850396298,6.15276510196615,11.078748939680901,9.68461788235366,10.0287082212088,9.87897036760285,9.82384315616151,10.9035965155197,0
GSM1859089,7.3509990439529505,9.645769895057029,11.950566832251802,12.102499884724601,6.85808242668853,7.335229499227131,9.006308623172279,9.3623184453374,7.00235002823238,5.20744126428839,10.322831059317599,9.44532149662269,9.8687176285731,4.08290984715493,8.36135473198063,8.392688525196629,8.600296199886191,10.4621813814763,4.053685233878181,8.113902684400259,5.391739503765731,8.12058036237116,9.02982705457008,7.60692616910071,10.7690543525101,11.715549122446301,10.7002692818194,4.50922757629302,7.17588112563184,9.39245364673595,12.576482594707501,9.3112176255692,7.824466546608679,9.44468856247706,11.3991513054779,6.55136007285087,10.9114499465617,11.7930038449016,7.94154902022622,5.235845372748059,12.305421689015999,11.445107921199801,4.0674035430176,9.22004834780996,9.98061210570124,11.3364052200511,4.88720728386,10.2533206648929,10.3238128277124,11.077578152648199,5.918003672585809,11.3247863627764,9.02189800680003,11.630266689086199,10.0599857205695,10.377876472555801,9.74175227593136,10.6952576943866,2.24346282855658,8.25953098547432,7.19239049050951,7.572923724066861,9.70803741745585,8.20142491300272,12.2321224278969,10.3925293197923,11.577076625112,11.3653383191561,5.7623219933535195,3.69620979246459,8.71912093753603,11.5526200514307,9.226932200120642,12.7909821114938,12.3574464723646,6.55354483112501,10.6695431111379,7.85869763156534,12.5897799551592,11.6087801330684,7.8277386952727195,8.569825522884049,9.25393052247457,11.0180633350816,10.7422578813511,7.7210069349989805,5.13777785479029,7.59529306283706,10.3635345184726,6.89020639065068,9.549351540443949,12.0395766294878,9.12476293018239,8.392903661555449,8.79317552946995,5.734296552819379,11.0769135698052,9.68217678096085,11.039856654681001,9.76692906155142,9.3839253415026,10.5663056153128,1
GSM1859112,7.92115847960153,9.910505925739471,11.7345741242134,11.611990302205902,6.40014780035226,6.12668196511564,9.7130915953262,9.57706289933967,6.72167574218561,5.63980873920634,9.752599452524,9.07921766458253,9.794254901096739,4.62129046176147,8.01415234177216,8.97127504068022,9.81883995738257,10.5644739525872,3.2999204823789197,7.71102920408172,5.895245924719269,7.45779339726643,8.67404189618745,7.14512984261353,10.775709059328198,11.248083872922402,10.6127910064411,4.75259928515331,6.8904936911727095,8.870543243214529,12.3151631772125,8.81618467182936,7.879505755563179,9.251457458329028,11.422744824596199,6.70022782791888,10.7223973241304,11.898684567132799,7.62756995223375,4.96813622588865,12.0305680259724,10.9606680059172,4.640273581809059,9.18169623044089,9.83798261167675,10.844845022924499,4.76842785942428,11.0875034055685,9.508662944496189,10.7614223888079,5.91784761255988,11.4194776596159,8.44771883721397,10.9172359832951,9.420245298676939,10.1154188724098,10.2134026542839,10.0222698926735,2.11923981033256,7.52407779949769,7.504430258511531,7.326000682218409,9.48021969151367,7.68387074389974,12.216500268505099,10.243738539857802,11.2586491306759,10.9789726130009,6.89354430511484,3.7168927701660697,8.30079242006735,11.0814459538364,8.86309398600169,12.5875230322835,11.9440646733126,7.33386106235575,10.2850287360258,7.87675812882859,13.0988288932637,12.107803364423,8.806507999546868,8.31170308659671,10.0312350245572,10.5112803357215,10.170884698326802,7.08393036225564,5.04646680078325,7.25102712217054,9.75026009699593,5.8669335489706205,10.0836313023605,11.243699283987901,8.64175697930762,11.6772664506511,8.16797908451275,5.87023243527591,10.955093375057,10.7683661308582,10.230441445461,10.0304915174939,8.40535697735401,10.5936190160631,1
GSM1859098,7.10013687239468,9.74258840103284,11.7509951969263,11.934215537450099,6.69321347370136,6.61363720113536,9.345427831238311,9.2748291778606,7.00649083597126,5.43227343625793,9.86171975062548,9.635536540988369,9.56533361403845,4.0997304867441,7.700470560934741,8.55703076529674,8.62954111529483,10.5185907998124,3.62263028856314,7.87740570495788,6.26852709463063,7.5815256608021295,9.17051940695003,7.6674821235964,10.636208886043,11.3870417208594,10.5512153332336,4.6080513217133,6.976302791836691,9.479436299480911,12.3422632559713,8.7119818320743,7.76437770563295,9.26208206947935,11.5371913146961,6.98958074190282,10.7794465159538,11.947392866536699,7.8889531845339596,5.735833993894711,12.3136908157437,11.300133251758599,4.25627065703274,9.03267504352578,9.97658243570233,11.3435757951104,4.78951014521171,6.007472159067871,9.72033417732064,10.743191668658,5.933101325903491,11.7745484583715,8.963739497531948,11.3040417703605,9.88322750192094,10.024163492376301,9.783967691467211,10.4599060139502,2.2843489798669103,8.15756001436511,7.5617883699534,7.5063435729532095,9.09893533754581,7.8239182024066,12.087715382301303,10.2734002770727,11.1660419539503,11.0180905289584,5.3573612787817195,4.274221231723979,8.32937451951733,11.1448677250289,8.952265944429211,12.700342983213,11.4460469223126,6.7037552821640505,10.110392903311801,8.14653490616177,12.783019697683,11.760863818835599,7.93336344056319,8.269390021330219,9.92252353114475,10.6438475712534,10.3740402141275,6.762539551007039,5.2895607670658,7.530113549416651,11.048104757545302,6.382024642225269,10.1055481915879,11.9424564357521,8.98636782187195,10.524623741391599,8.23244761541898,6.22279867348632,10.7035626598178,10.2624115176749,10.360580815617599,9.89854196645354,8.972429592793901,10.3804173398325,1
GSM1859122,7.91103600471439,9.47958689089457,12.0065915716916,11.926691363406901,6.28533595015998,7.2018312006072405,9.10771057931795,9.54109206298251,7.114959390439769,6.380787273902009,9.96728329070693,9.80185823407541,10.276656252585,4.28812733623169,8.54296547809636,9.56750220084984,8.820611037239619,10.4950481070432,4.077343882677289,7.797385437668151,5.494097600409499,8.027437776790219,8.88833837517834,7.441254449468921,11.166714149653098,10.8548023034524,10.9270388540026,4.63892406749758,7.42330980002334,9.77583831010023,12.421578039029901,8.81410075187362,7.802297292566321,9.62580699290467,11.723094246372199,6.0641870836822305,10.898268308736801,11.113475551238999,7.276595713938709,4.85598979645404,12.097012587149,11.405604627236901,4.77713224821324,10.201002228924,9.87892085735443,10.496241289308,4.6668651717774905,7.70206834663105,10.0496817449455,11.227611496849502,6.08687081079178,11.536672053531401,8.88196879319071,11.583398119252601,10.2379084802854,9.82257497048022,9.5939358342851,10.874618681081,2.35424154466789,7.88830775354566,6.36020368639161,7.43944925363284,10.1426057889077,8.27486946732153,11.8529828671797,10.6608708881835,12.015424015373199,11.225257124962,5.25671048843504,3.8253333359401,8.23789585133537,11.0433007751968,9.40099325950304,13.131987146833401,12.215002356603598,7.150935458553151,10.652840507720699,7.59373540185219,13.1587203117158,11.025085758540799,7.37439425468027,9.32943845271739,9.66729028911868,11.2183068845873,10.8882160557185,7.11881904588346,5.47158848466038,7.56090729346364,9.15021892166518,6.78139324398725,9.936686059233619,11.6089889610729,9.06625955559526,10.5520987325166,9.731232381395989,6.0028495397038695,10.887318127037599,9.57578766496506,10.1260916759623,9.16174103378932,9.46435612096255,11.027346437108099,1
GSM1859116,7.785150740136629,8.95770991180278,11.845739985262801,11.9025987291153,7.26319985276706,7.18922429246917,8.38303408924749,9.120253380443788,7.5748531623579805,6.7028880691362795,10.252593459606802,10.257207408798699,10.401461010033099,3.968361818481,8.6962724697875,9.04151939159851,9.914788234632269,10.3892306840379,3.76502160125205,8.26025503348186,5.29856909247106,8.378870974775031,8.74452026975786,7.65819350604352,10.7370036291868,10.532505846532,10.686435913303301,4.42879168951898,8.0332850195624,9.93760412373627,12.652837780701402,8.59466362733167,8.31126796487104,10.0594087651391,11.8810822364255,5.6472698239256705,10.5488706825188,11.3210574930974,7.18353264053841,4.91132178265636,12.105649849032302,11.8862248145736,5.32770654399216,9.921630692809618,9.6255044899188,10.670423638714599,5.72778975268158,8.03621907328931,9.94543927874269,11.327545581314302,6.255837002571651,11.4951834302598,9.16211080419675,11.637267288118501,10.1834859844591,9.95748364088684,9.70074064721119,11.3703359796011,2.28652196211723,8.624347018233511,5.446023853267129,7.544320590852459,9.66925200255645,8.902360320954301,11.8128587647903,10.9159994596333,12.2569982795066,11.244303237249401,5.24574470149158,3.91636664492234,8.167706966027861,10.899925867058801,9.144148122841491,13.085667930666402,11.8683034357378,6.233047721815809,10.8436689973704,7.43226416486428,12.9761959057982,10.653874658678,6.15137708409884,9.35827604335154,9.199109138468609,11.796896393384198,10.9600132745298,6.7866001769166,5.36291004414091,7.675732454629941,9.83121078859187,7.492462653452329,9.48445622330727,11.874071310977302,9.387209116329199,7.67348032049996,9.51392184300346,6.42517078718516,10.8215446443063,9.546685108727301,10.4123721509113,8.926738809278552,9.96099692324175,11.0919616084009,0
GSM1859088,7.651916718333861,9.85896083043936,11.7211148086959,11.991581705343,6.47386793307212,7.174097764354791,9.262647052043981,9.333350749928929,7.05063535658764,5.83790009057311,9.824728160841289,9.31519820739858,9.633687584765019,4.20267186220137,8.2122863512182,9.14741428681131,9.37809934947063,10.364118084927599,4.36646257109291,7.91307209337594,5.61115061070763,7.57544351505087,8.942078492297961,7.96799053240933,10.6237188331511,11.8526110638004,10.634996623324199,4.53174172777579,7.04886955207645,8.5526641421376,12.4788477257839,8.85100304030527,7.7658247681258,9.66868413729993,11.4873517473696,6.80736171791015,10.8808998630504,11.925590165943598,7.93092927081357,4.7765962147058305,12.141168080538002,11.2662277285704,4.17998741215687,9.1021890101233,9.720558488586141,11.012445005281698,4.97324312777813,10.169948739342699,10.072233592778,10.7704266584425,5.811323175142371,11.534894391024599,8.98798598760185,11.4033500348549,10.044911072423801,10.056625111801198,9.58755175657927,10.3957365553527,2.32939475647648,7.96720066135589,7.988299132361691,7.125204621588299,9.653951785654868,7.830696627731099,12.2263312172331,10.3812407081,11.581178163926198,11.0831812183954,5.40901234187499,3.81578740299045,8.41208067688529,11.017915350513801,9.40677327087948,12.4203371948676,11.776099993008199,6.78715803481789,10.3165560962022,8.04907366746212,12.872379026016299,11.8403532098316,8.30872374128146,8.32066436815057,9.46031621814249,10.887597107300598,10.6088544180349,7.43237502463239,5.07800179953937,7.594580900160071,10.0684592231417,6.46653292052623,9.55781103755088,11.7125706297419,8.56638079126608,9.00986468098398,8.719893637911309,6.00909727252799,10.6949918916727,10.3061601212369,10.3948250378255,9.73764776591792,8.91700075095242,10.4258030546604,1
GSM1859103,7.60784589531371,9.85235178798494,12.410776200522001,12.234837662767001,6.374317208300299,6.92923120431874,8.7605671098198,9.646175492925181,6.9607427645033395,5.934977503817871,9.35787217548685,9.38079202007077,9.735273450896198,3.9683599552398503,8.42289374471813,9.944023803400038,8.38019611087502,9.8728477868186,3.96809799936077,7.99272120253837,5.73738015586041,7.5912012791943,8.7664221486577,7.04826067438444,10.885579249762499,11.2480991606681,10.3255582532775,4.39496017138715,6.9323374913814195,9.399286785097221,12.317515291277699,8.044680582818309,7.93161146527433,9.497021909921472,11.8526516188247,7.2982686349294905,10.2797104714043,11.4294663968346,7.512337978528691,5.16446393835328,12.0036514182615,10.6125091299699,4.38966259611481,9.5346418352313,9.41803759140135,10.909168601392901,4.80902298519879,10.0516810434898,9.69134467185504,10.8704958999125,5.9619579997619905,11.4921421596663,8.4152597279617,11.6765770896029,9.99253367550385,9.58327762558016,9.392263699987732,10.7617925129029,2.15111225332823,8.20587451519272,7.16198759901774,7.20000300298617,9.57449454336962,8.22781700840697,11.8790808589362,10.419571636087401,12.2257613116204,10.795777721234801,5.72083987054612,4.01560403771901,7.7295157542052495,10.898865928336999,9.34567444609568,12.9554482345281,11.474692704109199,7.46680022753817,10.4155856513582,7.746649567315121,13.1255216439622,11.564543026613801,7.781288988232699,8.863083160419539,9.29570208739052,10.6740740067516,10.6388516663129,7.26167805839728,5.444407101962759,7.47903234265077,9.81817764959534,6.624528245078469,9.322869600696,11.8912421869244,7.8753085524738005,9.71954528075439,9.318647797578551,6.304931677048151,10.897093189659099,10.6190550560199,9.78478249593863,9.69755925389401,9.466677144585429,10.917095308559698,1
GSM1859087,7.75436160916211,9.682872338560651,11.6009341083791,11.817425612714699,6.82285661942753,6.49402596105594,9.4832412799378,9.19785692166217,6.474303202247291,5.940858656891231,10.1388991071706,9.168307957578369,9.77005363638782,4.21716331593469,7.490397512583789,8.99526354994543,9.10879993668755,10.3624508641214,3.6229070378067703,7.7310263046902,5.96712693934959,7.6366006694064605,8.76160465737751,7.51517093849658,10.5891502621261,11.7138833153223,10.609451373958,4.5255241323977105,6.74543436116558,9.13836866174968,12.5873109073039,9.32645393395762,7.48748376097172,9.35298329934214,11.494041353673198,7.2322408089845505,10.5740064281877,11.971945283285,8.7443100772077,4.73590551509121,12.1819496796052,11.371027966731601,4.21618004215875,9.26082773386416,9.80961758309909,11.4958017996689,5.22486633331184,10.7526781283599,9.422229347321132,10.8770513102311,5.99255469291805,11.733919891902401,9.57705822449564,11.1703912401512,10.1830160154243,10.166148582973198,9.80024501419743,10.2582394248754,2.0816521352157,8.112481138536861,8.01761096947145,7.27444015873056,9.285893815899,7.57455830202057,12.442212827527099,10.021519018382099,10.9891530284391,11.207616084122698,5.49997581734543,3.61243096454463,8.888099614644151,11.287507120392199,9.149244043069551,12.467003912892098,12.2284836215675,7.47687623599295,9.918649864535288,8.53169839377497,12.9300881434548,11.8280002602368,8.505826942311309,8.23047886452582,10.022532041086698,10.807885856846099,10.517488111465699,7.11130071365641,5.15767168072426,7.11339771892416,10.768497559270301,6.26728020165405,9.91857543021335,11.6911490617395,8.51105317078238,9.65122179285517,8.184780429643931,5.75061997909669,10.7876810876808,10.8704951794887,10.6411901094665,10.4420916643649,8.362629815152381,10.121545064229599,0
GSM1859108,7.74013403293839,9.458185318466152,12.0139530783791,12.051251709560699,6.18387022490016,7.0609684609226395,8.57077955378524,9.28330373971045,7.28901176844423,6.74619111886438,9.351620028348009,9.564687531069868,9.984890102604,4.30317790396096,8.65840403320107,9.716008244067071,8.361876821288659,10.2003709219584,3.41519173859646,8.27535804149618,5.61372464502393,7.47710129886517,8.85608194170199,7.31188262474741,10.6789711951151,10.6603033486423,10.364206359132801,5.16727345507126,7.249163007378749,9.129111756882939,12.4757364871416,8.04418261631735,8.165733830822491,9.718888056117189,12.0642463141761,6.191345989239401,10.6752504062455,11.293555451228,7.32693886693346,5.52341567061568,12.142029388625,10.9855453741325,4.46999321514922,9.679493917478581,9.42059942308251,10.5352446832387,4.79667888188354,9.94797584547921,9.95404169314672,10.906593202002,5.91784761255988,11.5813007861104,8.52588493118087,11.5713816805168,9.576804196060479,9.657194402654259,9.40039987801992,10.9871112449064,2.43842838813993,7.61419362781914,6.564758234003721,6.991313112281969,9.613283277136778,8.34083891197727,11.6355922108359,10.295750682494099,12.5179482348327,10.9726297092503,5.97626754570784,4.32528367717923,7.804717429442639,10.711231403100099,9.12336032135916,13.0038760336258,12.2905621151327,7.023865711741201,10.5617981023563,6.72898557237531,12.9751609982074,11.288280209532402,7.2184557626788495,9.21167622712708,9.30050833028149,10.800459469950399,10.7774230306196,6.92274637499293,5.2992034211261,7.73444370530414,9.300712144663029,6.69729771396059,9.820669158532699,11.8259014011938,8.36177305727324,9.91706671866303,10.039466966891199,6.123822102082451,10.563082943372901,10.533620459877,9.56670971066008,9.20232622159325,9.53505747641677,11.050554895041499,1
GSM1859091,7.68486825830998,9.51743278084401,11.871202626370302,11.8743465549739,6.699069837581769,6.73767824489094,9.2199657907254,9.23329420439374,6.5573201137813495,5.60430526863,10.081999969330901,9.414290910544311,9.77629067286653,3.89675405546234,7.96196083388962,9.0002415636624,9.363224841896018,10.1464861226222,3.20440469126921,8.21937266221914,6.2373040397665,7.72861757221506,8.770522651303951,7.53169128672064,10.763352323079,11.4434291363167,10.700024546158499,4.88187724982904,7.18950185495414,9.408391792493552,12.5978958304204,8.82773855014706,7.68026547154345,9.60324802882961,11.373507593174802,6.35697153197955,10.6149678548454,11.826819140375399,8.13136677114678,4.92630679354439,12.3706890354691,11.6880116812885,4.54622861963935,9.50628576716874,9.87892085735443,11.0964093710055,4.971795948024379,10.0183293124165,9.84200981219267,11.127639198183598,5.9863000198247,11.6818653595095,9.27124963657584,11.6569170708759,10.058163673875999,10.2193665658274,9.8823448237641,10.439248696425901,2.15169291868149,8.191003167932461,7.1326296944003404,7.3086574421546695,9.365611414686539,7.6868284860187,12.089712377216802,10.4725647258271,11.4931441670961,11.0988811006728,5.10969261274737,3.8732120019355603,8.68818639729042,11.247941634813099,9.08116917075428,12.5385818008657,11.865860287717199,6.9708531639546205,10.4795131150195,8.203919024080749,12.859919356893899,11.6282948595049,7.686505353479331,8.6403429552806,9.69179938988363,11.265645538998001,10.528383775545,7.50099492413316,4.93937264864384,7.494746811031389,10.6510058882299,6.329475231380201,9.761482400651339,11.6902247345508,8.86899166493443,8.832760297735211,8.49970997594502,5.959638387461919,10.7713225006164,10.6171801240764,10.504060398110301,9.70638701771059,8.71850018562475,10.5277911724005,0
